class_id_a,module_a,class_id_b,module_b
1853,POL331,1506,CMM315
1853,POL331,1514,LAW313
1853,POL331,1515,LAW313
1853,POL331,1518,LAW313
1853,POL331,1519,LAW313
1940,TDF303,385,TDF304
1940,TDF303,157,LAW313
1940,TDF303,693,CMM315
1940,TDF303,1079,LAW313
1940,TDF303,1982,CMM318
1940,TDF303,1862,CMM354
1940,TDF303,1864,CMM354
1940,TDF303,1741,LAW313
1940,TDF303,1110,SOC308
1940,TDF303,1506,CMM315
1940,TDF303,868,LAW313
1940,TDF303,362,AAD333
1940,TDF303,1514,LAW313
1940,TDF303,365,TDF304
1940,TDF303,1515,LAW313
1940,TDF303,1518,LAW313
1940,TDF303,1519,LAW313
157,LAW313,385,TDF304
157,LAW313,1065,LAW322
157,LAW313,818,PUP310
157,LAW313,1711,LAW322
157,LAW313,693,CMM315
157,LAW313,1982,CMM318
157,LAW313,1221,PUP310
157,LAW313,1862,CMM354
157,LAW313,1864,CMM354
157,LAW313,1736,PUP310
157,LAW313,596,PUP357
157,LAW313,1110,SOC308
157,LAW313,854,PUP357
157,LAW313,1506,CMM315
157,LAW313,362,AAD333
157,LAW313,365,TDF304
365,TDF304,1110,SOC308
365,TDF304,1506,CMM315
365,TDF304,362,AAD333
365,TDF304,1514,LAW313
365,TDF304,1515,LAW313
365,TDF304,1518,LAW313
365,TDF304,1519,LAW313
385,TDF304,1110,SOC308
385,TDF304,1506,CMM315
385,TDF304,362,AAD333
385,TDF304,1514,LAW313
385,TDF304,1515,LAW313
385,TDF304,1518,LAW313
385,TDF304,1519,LAW313
693,CMM315,1208,CMM382
693,CMM315,1982,CMM318
693,CMM315,1110,SOC308
693,CMM315,362,AAD333
693,CMM315,1514,LAW313
693,CMM315,1515,LAW313
693,CMM315,1518,LAW313
693,CMM315,1519,LAW313
693,CMM315,1771,CMM382
868,LAW313,1065,LAW322
868,LAW313,818,PUP310
868,LAW313,1221,PUP310
868,LAW313,596,PUP357
868,LAW313,1110,SOC308
868,LAW313,854,PUP357
868,LAW313,1506,CMM315
868,LAW313,362,AAD333
1079,LAW313,1065,LAW322
1079,LAW313,818,PUP310
1079,LAW313,1221,PUP310
1079,LAW313,596,PUP357
1079,LAW313,1110,SOC308
1079,LAW313,854,PUP357
1079,LAW313,1506,CMM315
1079,LAW313,362,AAD333
1110,SOC308,539,LAW337
1110,SOC308,1105,SOC336
1110,SOC308,596,PUP357
1110,SOC308,1116,SOP302
1110,SOC308,1118,SOC336
1110,SOC308,1129,SOP302
1110,SOC308,128,SOP305
1110,SOC308,1221,PUP310
1110,SOC308,1736,PUP310
1110,SOC308,1741,LAW313
1110,SOC308,1261,SOP305
1110,SOC308,818,PUP310
1110,SOC308,1862,CMM354
1110,SOC308,1864,CMM354
1110,SOC308,854,PUP357
1110,SOC308,362,AAD333
1110,SOC308,397,SOP302
1110,SOC308,398,SOP302
1110,SOC308,399,SOC336
1110,SOC308,1982,CMM318
1110,SOC308,1506,CMM315
1110,SOC308,1514,LAW313
1110,SOC308,1515,LAW313
1110,SOC308,1518,LAW313
1110,SOC308,1519,LAW313
1506,CMM315,1208,CMM382
1506,CMM315,1862,CMM354
1506,CMM315,1741,LAW313
1506,CMM315,1864,CMM354
1506,CMM315,362,AAD333
1506,CMM315,1771,CMM382
1506,CMM315,1514,LAW313
1506,CMM315,1515,LAW313
1506,CMM315,1518,LAW313
1506,CMM315,1519,LAW313
1514,LAW313,1065,LAW322
1514,LAW313,818,PUP310
1514,LAW313,1711,LAW322
1514,LAW313,1982,CMM318
1514,LAW313,1221,PUP310
1514,LAW313,1862,CMM354
1514,LAW313,1864,CMM354
1514,LAW313,1736,PUP310
1514,LAW313,596,PUP357
1514,LAW313,854,PUP357
1514,LAW313,362,AAD333
1515,LAW313,1065,LAW322
1515,LAW313,818,PUP310
1515,LAW313,1711,LAW322
1515,LAW313,1982,CMM318
1515,LAW313,1221,PUP310
1515,LAW313,1862,CMM354
1515,LAW313,1864,CMM354
1515,LAW313,1736,PUP310
1515,LAW313,596,PUP357
1515,LAW313,854,PUP357
1515,LAW313,362,AAD333
1518,LAW313,1065,LAW322
1518,LAW313,818,PUP310
1518,LAW313,1711,LAW322
1518,LAW313,1982,CMM318
1518,LAW313,1221,PUP310
1518,LAW313,1862,CMM354
1518,LAW313,1864,CMM354
1518,LAW313,1736,PUP310
1518,LAW313,596,PUP357
1518,LAW313,854,PUP357
1518,LAW313,362,AAD333
1519,LAW313,1065,LAW322
1519,LAW313,818,PUP310
1519,LAW313,1711,LAW322
1519,LAW313,1982,CMM318
1519,LAW313,1221,PUP310
1519,LAW313,1862,CMM354
1519,LAW313,1864,CMM354
1519,LAW313,1736,PUP310
1519,LAW313,596,PUP357
1519,LAW313,854,PUP357
1519,LAW313,362,AAD333
1741,LAW313,1065,LAW322
1741,LAW313,818,PUP310
1741,LAW313,1221,PUP310
1741,LAW313,596,PUP357
1741,LAW313,854,PUP357
1741,LAW313,362,AAD333
1862,CMM354,362,AAD333
1864,CMM354,362,AAD333
1982,CMM318,362,AAD333
596,PUP357,128,SOP305
596,PUP357,397,SOP302
596,PUP357,398,SOP302
596,PUP357,399,SOC336
596,PUP357,653,PUP308
596,PUP357,1936,PUP356
596,PUP357,1428,PUP308
596,PUP357,539,LAW337
596,PUP357,818,PUP310
596,PUP357,1974,POL328
596,PUP357,1221,PUP310
596,PUP357,1736,PUP310
596,PUP357,1105,SOC336
596,PUP357,1108,PUP308
596,PUP357,1116,SOP302
596,PUP357,1118,SOC336
596,PUP357,742,PUP356
596,PUP357,1129,SOP302
596,PUP357,1261,SOP305
818,PUP310,128,SOP305
818,PUP310,397,SOP302
818,PUP310,398,SOP302
818,PUP310,399,SOC336
818,PUP310,653,PUP308
818,PUP310,1936,PUP356
818,PUP310,1428,PUP308
818,PUP310,539,LAW337
818,PUP310,1974,POL328
818,PUP310,1105,SOC336
818,PUP310,1108,PUP308
818,PUP310,854,PUP357
818,PUP310,1116,SOP302
818,PUP310,1118,SOC336
818,PUP310,742,PUP356
818,PUP310,1129,SOP302
818,PUP310,1261,SOP305
854,PUP357,128,SOP305
854,PUP357,397,SOP302
854,PUP357,398,SOP302
854,PUP357,399,SOC336
854,PUP357,653,PUP308
854,PUP357,1936,PUP356
854,PUP357,1428,PUP308
854,PUP357,539,LAW337
854,PUP357,1974,POL328
854,PUP357,1221,PUP310
854,PUP357,1736,PUP310
854,PUP357,1105,SOC336
854,PUP357,1108,PUP308
854,PUP357,1116,SOP302
854,PUP357,1118,SOC336
854,PUP357,742,PUP356
854,PUP357,1129,SOP302
854,PUP357,1261,SOP305
1221,PUP310,128,SOP305
1221,PUP310,397,SOP302
1221,PUP310,398,SOP302
1221,PUP310,399,SOC336
1221,PUP310,653,PUP308
1221,PUP310,1936,PUP356
1221,PUP310,1428,PUP308
1221,PUP310,539,LAW337
1221,PUP310,1974,POL328
1221,PUP310,1105,SOC336
1221,PUP310,1108,PUP308
1221,PUP310,1116,SOP302
1221,PUP310,1118,SOC336
1221,PUP310,742,PUP356
1221,PUP310,1129,SOP302
1221,PUP310,1261,SOP305
1736,PUP310,128,SOP305
1736,PUP310,1936,PUP356
1736,PUP310,1428,PUP308
1736,PUP310,539,LAW337
1736,PUP310,1974,POL328
1736,PUP310,1105,SOC336
1736,PUP310,1108,PUP308
1736,PUP310,1116,SOP302
1736,PUP310,1118,SOC336
1736,PUP310,742,PUP356
1736,PUP310,1129,SOP302
1736,PUP310,1261,SOP305
42,AAD130,44,AAD132
44,AAD132,43,AAD130
44,AAD132,364,AAD130
46,TDF505,537,TDF503
46,TDF505,1643,TDF503
46,TDF505,356,TDF503
356,TDF503,150,TDF505
537,TDF503,150,TDF505
47,FIN305,1056,FIN303
47,FIN305,1634,FIN304
47,FIN305,1636,FIN303
47,FIN305,1892,ECO341
47,FIN305,747,FIN303
47,FIN305,1202,FIN304
47,FIN305,1562,FIN306
47,FIN305,1560,FIN303
47,FIN305,1850,FIN303
47,FIN305,91,ECO332
47,FIN305,1020,ECO341
47,FIN305,158,ECO332
91,ECO332,1154,FIN305
91,ECO332,1892,ECO341
91,ECO332,1829,FIN305
91,ECO332,1830,FIN305
91,ECO332,48,FIN305
91,ECO332,1810,ACF360
91,ECO332,1206,MKT329
91,ECO332,1561,FIN305
91,ECO332,1020,ECO341
158,ECO332,1154,FIN305
158,ECO332,1892,ECO341
158,ECO332,1829,FIN305
158,ECO332,1830,FIN305
158,ECO332,48,FIN305
158,ECO332,1810,ACF360
158,ECO332,1206,MKT329
158,ECO332,1561,FIN305
158,ECO332,1020,ECO341
1020,ECO341,1154,FIN305
1020,ECO341,1829,FIN305
1020,ECO341,1830,FIN305
1020,ECO341,48,FIN305
1020,ECO341,1810,ACF360
1020,ECO341,1206,MKT329
1020,ECO341,1561,FIN305
1892,ECO341,1154,FIN305
1892,ECO341,1829,FIN305
1892,ECO341,1830,FIN305
1892,ECO341,48,FIN305
1892,ECO341,1810,ACF360
1892,ECO341,1206,MKT329
1892,ECO341,1561,FIN305
48,FIN305,1056,FIN303
48,FIN305,1634,FIN304
48,FIN305,1636,FIN303
48,FIN305,747,FIN303
48,FIN305,1202,FIN304
48,FIN305,1562,FIN306
48,FIN305,1560,FIN303
48,FIN305,1850,FIN303
1154,FIN305,1056,FIN303
1154,FIN305,1634,FIN304
1154,FIN305,1636,FIN303
1154,FIN305,747,FIN303
1154,FIN305,1202,FIN304
1154,FIN305,1562,FIN306
1154,FIN305,1560,FIN303
1154,FIN305,1850,FIN303
1561,FIN305,1056,FIN303
1561,FIN305,1634,FIN304
1561,FIN305,1636,FIN303
1561,FIN305,747,FIN303
1561,FIN305,1202,FIN304
1561,FIN305,1562,FIN306
1561,FIN305,1560,FIN303
1561,FIN305,1850,FIN303
1829,FIN305,1056,FIN303
1829,FIN305,1634,FIN304
1829,FIN305,1636,FIN303
1829,FIN305,747,FIN303
1829,FIN305,1202,FIN304
1829,FIN305,1562,FIN306
1829,FIN305,1560,FIN303
1829,FIN305,1850,FIN303
1830,FIN305,1056,FIN303
1830,FIN305,1634,FIN304
1830,FIN305,1636,FIN303
1830,FIN305,747,FIN303
1830,FIN305,1202,FIN304
1830,FIN305,1562,FIN306
1830,FIN305,1560,FIN303
1830,FIN305,1850,FIN303
747,FIN303,1634,FIN304
747,FIN303,1202,FIN304
1056,FIN303,1634,FIN304
1056,FIN303,1202,FIN304
1202,FIN304,1636,FIN303
1202,FIN304,1004,ACF306
1202,FIN304,1100,LAW338
1202,FIN304,1901,LAW338
1202,FIN304,369,LAW338
1202,FIN304,1810,ACF360
1202,FIN304,1812,ACF306
1202,FIN304,1972,LAW338
1202,FIN304,1560,FIN303
1560,FIN303,1634,FIN304
1634,FIN304,1636,FIN303
1634,FIN304,1004,ACF306
1634,FIN304,1100,LAW338
1634,FIN304,1901,LAW338
1634,FIN304,369,LAW338
1634,FIN304,1810,ACF360
1634,FIN304,1812,ACF306
1634,FIN304,1972,LAW338
49,BEN137,256,COM133
49,BEN137,257,COM133
49,BEN137,1922,COM102
49,BEN137,1923,COM102
49,BEN137,147,ARC119
49,BEN137,790,BEN133
49,BEN137,1304,COM117
49,BEN137,1306,COM109
49,BEN137,676,COM133
49,BEN137,677,COM163
49,BEN137,678,COM163
49,BEN137,679,COM163
49,BEN137,683,COM155
49,BEN137,1460,BEN136
49,BEN137,1462,BEN136
49,BEN137,1463,BEN136
49,BEN137,55,BEN134
49,BEN137,56,BEN134
49,BEN137,699,COM117
49,BEN137,1464,BEN141
49,BEN137,1846,BEN131
49,BEN137,194,DES135
49,BEN137,706,BEN138
49,BEN137,1091,ARC119
49,BEN137,1476,BEN133
49,BEN137,1478,BEN138
49,BEN137,1479,BEN138
49,BEN137,1480,BEN138
49,BEN137,1482,BEN129
49,BEN137,1483,BEN129
49,BEN137,1098,BEN133
49,BEN137,1354,COM188
49,BEN137,1355,COM102
49,BEN137,1485,BEN138
49,BEN137,1106,ARC119
49,BEN137,1107,ARC119
49,BEN137,468,BEN141
49,BEN137,469,BEN141
49,BEN137,470,BEN141
49,BEN137,728,BEN131
49,BEN137,729,BEN131
49,BEN137,730,BEN131
49,BEN137,481,BEN141
49,BEN137,1633,BEN134
49,BEN137,484,ARC120
49,BEN137,101,BEN129
49,BEN137,1637,BEN136
49,BEN137,999,BEN131
49,BEN137,744,BEN136
49,BEN137,488,ARC119
49,BEN137,1638,COM109
49,BEN137,491,ARC120
49,BEN137,1639,COM109
49,BEN137,1765,COM188
49,BEN137,1777,COM155
49,BEN137,1778,COM155
49,BEN137,1013,BEN136
49,BEN137,1017,BEN131
49,BEN137,1279,BEN136
101,BEN129,228,BEN137
101,BEN129,1637,BEN136
101,BEN129,744,BEN136
101,BEN129,1481,BEN137
101,BEN129,50,BEN137
101,BEN129,660,BEN137
101,BEN129,1013,BEN136
101,BEN129,1460,BEN136
101,BEN129,1463,BEN136
101,BEN129,1462,BEN136
101,BEN129,1279,BEN136
744,BEN136,256,COM133
744,BEN136,257,COM133
744,BEN136,1922,COM102
744,BEN136,1923,COM102
744,BEN136,1423,BEN130
744,BEN136,400,BEN139
744,BEN136,147,ARC119
744,BEN136,660,BEN137
744,BEN136,790,BEN133
744,BEN136,1304,COM117
744,BEN136,1306,COM109
744,BEN136,676,COM133
744,BEN136,677,COM163
744,BEN136,678,COM163
744,BEN136,679,COM163
744,BEN136,683,COM155
744,BEN136,50,BEN137
744,BEN136,1846,BEN131
744,BEN136,55,BEN134
744,BEN136,56,BEN134
744,BEN136,1464,BEN141
744,BEN136,699,COM117
744,BEN136,695,BEN139
744,BEN136,63,BEN130
744,BEN136,64,BEN130
744,BEN136,194,DES135
744,BEN136,706,BEN138
744,BEN136,1091,ARC119
744,BEN136,1476,BEN133
744,BEN136,1478,BEN138
744,BEN136,1479,BEN138
744,BEN136,1480,BEN138
744,BEN136,1481,BEN137
744,BEN136,1482,BEN129
744,BEN136,1483,BEN129
744,BEN136,1098,BEN133
744,BEN136,1354,COM188
744,BEN136,1355,COM102
744,BEN136,1485,BEN138
744,BEN136,1106,ARC119
744,BEN136,1107,ARC119
744,BEN136,468,BEN141
744,BEN136,469,BEN141
744,BEN136,470,BEN141
744,BEN136,728,BEN131
744,BEN136,729,BEN131
744,BEN136,730,BEN131
744,BEN136,217,BEN139
744,BEN136,481,BEN141
744,BEN136,1633,BEN134
744,BEN136,228,BEN137
744,BEN136,484,ARC120
744,BEN136,999,BEN131
